"VID","VESSEL_TYPE","VESSEL_NAME","IRCS","FLAG_STATE","VSL_FLAG_REG_NUM","GRT","LENGTH","COUNTRY_BUILT","SPEED","YEAR_BUILT","CREW_COUNT","ENGINE_POWER","POWER_UNITS","FUEL_CAPACITY","SATELLITE_COMMS","BRINE","BLAST","COILS","DAILY_CAPACITY","ICE","SEA","BRINE2","AIR","STORAGE_CAPACITY","CHANGE_DETECTED","NOTES","CREATED_BY_USER_ID","CREATED_DATETIME","UPDATED_BY_USER_ID","UPDATED_DATETIME","CONTACTS_FAX","CONTACTS_PHONE","CONTACTS_EMAIL","APPROVED_ALC","INMARSAT_NUMBER","RL_LENGTH","LP_LENGTH","ENGINE_MODEL","STORAGE_CAP_UNITS_CODE","MMSI_NUMBER","PORT_REGISTRY_ID","REGISTERED_DATE","DEREGISTERED_DATE","PARALLEL_REG_CODE","BUILDER_NAME","NET_TONNAGE","DEAD_WEIGHT","MOULDED_DEPTH","BEAM","IMO","WCPFC_ID"
"4341","Single Purse Seine","WESTERN PACIFIC","WDD5296","US","564010","2024.0000","79.2785","US","13.0000","1975","21","3600.0000","","472.5000","1","1","0","0","100.0000","0","0","1","0","1500.0000","0","STORAGE CAPACITY HAS BEEN CONVERTED TO M/TONNS.","REG_DEV","23/2/1996 11:40:50","ALISA.VAVATAGA","29/6/2016 16:17:41","","870773200523","master.westernpacificFBB@telaraus.net","1","433857810","79.2785","","EMD","MT","367666000","35","","","","Campbell Industries","","","27.0000","40.20","7508893","4386"
"35920","Single Purse Seine","MARTINA ELIZABETH","4DEG3","PH","040000039","1051.0000","57.1500","ES","12.0000","1975","27","3000.0000","","450.0000","0","","","","","","","1","","585.0000","0","MTU  Serial Number: GWD013-003-010408
MTU Manufacturer: Faria Watchdog
MTU Model Identification: 750VMS","ALISA.VAVATAGA","7/11/2009 16:56:37","GINIA.HAROLD","22/10/2013 17:24:17","","","","0","","","49.54","CATEPILLAR","MT","","17","22/11/2010 00:00:00","","","Astilleros Cadagua","315.0000","","6.4500","11.60","7403732","2290"
"36142","Longline","CHINA ROSE 2","DXAP","PH","MNLD002177","479.5400","47.9400","JP","10.0000","1975","30","1200.0000","","320.0000","0","","","","","","","","1","266.7100","0","","GINIA.HAROLD","11/3/2011 13:37:59","GINIA.HAROLD","11/3/2011 13:37:59","366414030","366414010","","","","47.94","","AKASAKA","MT","","","","","","","","","","","",""
"35724","Single Purse Seine","RED TULIP 888","P2V5278","PG","001121","1145.1000","53.0350","US","12.0000","1975","19","2875.0000","","437.0000","0","","","","","","","1","","450.0000","0","","ALISA.VAVATAGA","9/7/2008 10:39:30","ALISA.VAVATAGA","22/8/2017 22:27:42","","","GWD013002052708@vmstracking.com","1","455300144","53.0350","","GM-EMD 16L-645-I5","MT","553111463","153","24/9/2007 00:00:00","","","Stocznia Gdanska im Lenina - Gdansk","406.0600","","7.5200","11.30","7409267","9871"
"35556","Longline","KAIYO MARU NO.18","","JP","KN21722","19.8800","49.0000","JP","10.0000","1975","7","140.0000","","30.0000","0","","","","","","1","0","","36.0000","0","","GINIA.HAROLD","2/1/2007 11:03:12","REG_DEV","26/6/2013 17:49:24","","","","1","443200141","","","S6A3-MTK","CM","","","","","","","","","","","","606"
"34596","Search/Anchor/Light","MAYFAIR XXV11","DUA-6156","PH","MNLD003899","47.3100","25.6500","JP","8.5000","1975","5","332.0000","","36.6300","0","0","0","0","","0","0","0","0","","0","","TUPOUF","22/1/2001 12:22:44","BRENDAR","7/5/2002 15:46:29","","","","","","","","","","","","","","","","","","","","",""
"34693","Longline","WEN CHENG NO.2","YJRW4","VU","1310","218.0000","39.0000","TW","8.0000","1975","20","500.0000","","200.0000","0","","","1","2.0000","","","","1","170.0000","0","","CECILIAN","1/9/2001 15:09:57","GINIA.HAROLD","16/8/2010 18:01:34","07-8312239","07-8319549","","1","424699034","32.20","32.20","S6UA500BHP","CM","","","","","","","","","","","",""
"34963","Longline","POSEIDON","3DT7","FJ","","49.7400","21.8200","JP","11.0000","1975","10","233.0000","","2500.0000","0","","","","","1","","","","20.0000","0","","CECILIAN","6/1/2003 11:23:26","ALISA.VAVATAGA","17/9/2008 12:49:26","679-3363618","679-3361077","fijifish@connect.com.fj","1","452005810","21.82","","YANMAR","MT","","","","","","","","","","","",""
"34283","Single Purse Seine","ISABEL CINCO","EGNO","EC","P-04-0591","1065.0000","71.0000","EC","15.0000","1975","27","3600.0000","","500.0000","1","1","0","0","150.0000","0","0","1","0","1300.0000","0","","TUPOUF","10/12/1999 15:32:20","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"34284","Single Purse Seine","ELI","HC4092","EC","0135","1864.0000","77.8000","EC","15.0000","1975","27","4000.0000","","500.0000","1","1","0","0","150.0000","0","0","1","0","1570.0000","0","","TUPOUF","10/12/1999 15:40:15","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"34290","Single Purse Seine","CHARO","HC2995","EC","P0400506","2384.0000","86.7900","EC","13.0000","1975","27","3600.0000","","260.0000","1","1","0","0","150.0000","0","0","1","0","1400.0000","0","built in Spain (data in first application and current application docs) 06/07.  Year built 1984. (Must be wrongly entered at beginning of registering this vessel.","CECILIAN","29/12/1999 14:02:20","ALISA.VAVATAGA","28/9/2017 16:52:52","","00870773101461","fvcharo@isabel.net","1","473500029","","76","6ML20-645-F7B","MT","735057564","249","27/2/2009 00:00:00","","KI","Cantabrico Y De Riera S.A., Ast. Del","715.0000","","5.9500","12.85","8107646","8907"
"9308","Single Purse Seine","JEANETTE","WCX7689","US","565986","1498.0000","76.8096","US","15.0000","1975","20","2800.0000","","449.8200","1","0","0","0","300.0000","0","0","1","0","1360.0000","1","FORMER V/NAME:  ""BIG Z""
OLD RADIO CALL SIGN: ""WTG6654""","REG_DEV","23/2/1996 11:41:06","ALISA.VAVATAGA","29/6/2016 20:08:35","872 333 854021","870 773211215","FVJeanette@telarus.net","1","433854010","69.4944","","EMD","MT","338540000","","","","","Campbell Industries","779.0000","","18.2000","42","7505865","4188"
"33839","Single Purse Seine","DOLORES 829","DUL6375","PH","1200000102","683.9400","55.3700","US","11.5000","1975","24","2875.0000","","453.6000","1","1","0","0","50.0000","0","0","1","0","570.0000","0","    PNG -FOREIGN LOCALLY BAESD PURSE SEINER","TUPOUF","13/11/1997 16:16:51","GINIA.HAROLD","13/3/2014 09:08:08","63 83 553 8603","63 83 554 7991","rcrivera@rdcorp.com.ph","1","454858810","50","49.17","Gray Marine","MT","548588000","17","24/1/1994 00:00:00","","PG","TACOMA BOAT BUILDING CO.,LTD","316.5000","808.0000","4.4000","10.87","8225814","1102"
"33616","Longline","YUE YUAN YU 662","","CN","YUA-951806","118.0000","23.0000","CN","8.0000","1975","8","250.0000","","10.0000","0","1","0","0","2.0000","1","0","0","0","10.0000","0","","CECILIAN","3/4/1997 13:21:13","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"34058","Bunker","ALLWELL PROSPER","SGLN","PA","387396","2297.0000","88.9600","JP","12.0000","1975","14","2061.0000","","4508.0928","1","0","0","0","","0","0","0","0","","0","","CECILIAN","18/9/1998 16:40:54","CECILIAN","24/9/1998 11:13:53","","","","","","","","","","","","","","","","","","","","",""
"34066","Fish Carrier","MAN YU 11","BH2534","TW","CT6-0534","442.0000","44.7000","TW","11.0000","1975","19","1100.0000","","270.0000","0","0","0","1","150.0000","0","0","0","1","320.0000","0","Total daily capacity unit is in MT.","CECILIAN","2/11/1998 14:37:21","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"34103","Fish Carrier","PROLIV SANNIKOVA","ENBE","UA","742404","13496.0000","160.9600","SU","18.0000","1975","28","7797.0000","","530.0000","1","0","0","0","","0","0","0","1","561.5550","0","","CECILIAN","25/2/1999 15:13:31","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"33936","Fish Carrier","HAIFENG 2021","BAWC","CN","010100022","2457.0000","89.0400","JP","13.0000","1975","26","3600.0000","","480.0000","0","0","0","0","","0","0","0","1","2530.0000","0","","CECILIAN","7/4/1998 14:23:19","REG_DEV","30/11/2003 19:59:38","762699128","762699126","","","","","","","CM","","","","","","","","","","","",""
"33976","Fish Carrier","HAI FENG 2023","BAWB","CN","030002000106","2457.0000","97.5000","JP","14.0000","1975","21","3600.0000","","500.0000","0","0","0","0","","0","0","0","1","2641.0000","0","Changed Charterer to ""Kodai Company Ltd"".","CECILIAN","30/4/1998 13:41:28","GINIA.HAROLD","23/12/2007 16:09:26","+872-3-4-762699136","+872-3-4-762699134","","1","441265615","","","AKASAKA 6DM51SS","CM","","","","","","","","","","","",""
"34025","Longline","ZHONG I 83","3CM2101","GQ","EQUATORIAL GUINEA","456.0000","43.5800","JP","10.0000","1975","28","1000.0000","","340.0000","0","0","0","1","25.0000","0","0","0","1","180.0000","0","","CECILIAN","7/8/1998 15:39:54","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"33540","Longline","MASAYOSHI 88","","JP","0N2-0608","19.9600","16.6300","JP","8.0000","1975","8","190.0000","","20.0000","1","1","0","0","","0","1","0","0","18.0000","0","","TUPOUF","11/9/1996 15:03:38","REG_DEV","30/11/2003 19:59:36","","","","1","443161610","","","","CM","","","","","","","","","","","",""
"33590","Longline","KOKI","","JP","K02 - 2374","19.9900","16.6000","JP","9.0000","1975","8","190.0000","","25.0000","1","0","0","0","","0","1","0","0","19.0000","0","","CECILIAN","28/1/1997 14:45:01","GINIA.HAROLD","2/9/2006 23:48:34","870-7612-40578","870-7612-40577","","1","443101910","","","SBR YANMAR","CM","","","","","","","","","","","",""
"33601","Fish Carrier","LUO JIA","BLNX","CN","100100266","1192.0000","64.0000","JP","12.0000","1975","20","1690.0000","","245.0000","0","0","1","0","","0","0","0","1","1495.0000","0","","CECILIAN","17/3/1997 11:51:46","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"33422","Longline","SOUTH STAR","V3NG7","BZ","16931019","254.1600","41.2000","JP","13.0000","1975","28","1100.0000","","300.0000","0","0","0","1","20.0000","0","0","0","1","400.0000","0","","REG_DEV","23/2/1996 11:45:56","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"33429","Longline","CHANCE 803","6NHE","KR","BS-02-A990","440.2100","49.6800","KR","11.9000","1975","25","1350.0000","","496.0000","0","0","0","1","7.0000","0","0","0","1","301.2000","0","","REG_DEV","23/2/1996 11:45:57","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"33460","Fish Carrier","REEFER 2","D7QU","KR","BSR-746012","3566.0000","124.1100","JP","12.0000","1975","21","9000.0000","","986.5000","0","0","0","0","","0","0","0","0","","0","","REG_DEV","23/2/1996 11:46:01","BRENDAR","25/4/2002 11:20:01","","","","","","","","","","","","","","","","","","","","",""
"33483","Fish Carrier","FRIO CARIBIC","HOAM","PA","28646-02-A","5322.0000","125.0000","JP","15.0000","1975","23","9300.0000","","1150.0000","1","0","0","0","","0","0","0","1","7303.6001","0","","CECILIAN","1/4/1996 09:57:57","SENOVEVAM","12/9/2005 17:55:45","763199028","763199026","HOAM@globeemail.com","1","435254311","","","MITSUBISHI 7UEC45HA","CM","","","","","","","","","","","",""
"33493","Fish Carrier","TAJIN","J8JLB","LR","6254","8479.0000","147.8200","NO","16.0000","1975","24","22400.0000","","2000.0000","1","0","0","0","","0","0","1","0","482.8380","0","","CECILIAN","3/5/1996 09:56:19","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"33128","Longline","ZHONG YUAN YU 121","","CN","MY990010","71.0000","22.9000","CN","10.0000","1975","10","164.0000","","19.2700","1","1","0","0","1.5000","1","0","0","0","45.0000","0","Last flag state reg.number: NY-210049.
Inmarsat Number: 441270112","REG_DEV","23/2/1996 11:45:19","REG_DEV","30/11/2003 19:59:36","","","","1","441270112","","","","CM","","","","","","","","","","","",""
"33169","Fish Carrier","REEFER 1","D7RL","KR","BSR-755635","3859.0000","125.7500","JP","14.0000","1975","20","6944.0000","","928.8150","0","0","0","0","","0","0","0","1","7950.0000","0","tot. fuel cap. Unit is CBM and not kilolitres. PREV. GRT-5747.0, L.O.V- 131.48.","REG_DEV","23/2/1996 11:45:24","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"33223","Mothership","CHINA ROSE 2","DXAP","PH","MNLD002177","479.5400","53.9700","JP","9.0000","1975","20","1200.0000","","120.0000","0","0","0","1","10.0000","0","0","0","1","300.0000","0","Flag registration number previously used is ICGD-930453.","REG_DEV","23/2/1996 11:45:31","GINIA.HAROLD","13/11/2006 10:32:44","","","","1","455300138","","","AKASAKA","CM","","","","","","","","","","","",""
"33326","Longline","OKHOTSK","UTLU","SU","CP1373","414.0000","46.0200","JP","11.0000","1975","19","640.0000","","120.0000","0","0","0","1","10.0000","1","0","1","0","296.0000","0","","REG_DEV","23/2/1996 11:45:43","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"32543","Longline","ZHONG YUAN YU 536","","CN","Y921456","98.0000","27.0000","CN","9.0000","1975","10","350.0000","","28.0000","0","0","0","0","0.0000","1","0","0","0","45.0000","0","WAS PREVIOUSLY USING THE VID #29371 WHICH HAVE BEEN ERASED FROM RREG WHEN HP9000 CRASHED IN 1991.","REG_DEV","23/2/1996 11:44:02","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"32631","Longline","PACIFIC RAINBOW","V3MA4","BZ","13941047","59.7100","24.1200","JP","8.0000","1975","9","270.0000","","0.0000","0","0","0","0","0.0000","1","0","0","0","30.0000","0","","REG_DEV","23/2/1996 11:44:12","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"32939","Pole and Line","YUTOKU 21","H4HX","JP","121011","69.0000","26.7500","JP","9.0000","1975","39","360.0000","","61.1300","0","0","0","0","0.0000","0","1","0","0","24.1000","0","","REG_DEV","23/2/1996 11:44:54","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"32973","Longline","HAE NAM 502","6MPW","KR","BS02-A-2763","337.7700","42.0100","JP","10.0000","1975","25","850.0000","","320.0000","0","0","0","1","5.0000","0","0","0","1","340.3400","0","","REG_DEV","23/2/1996 11:44:58","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"32262","Longline","KITICHO 1","","JP","ON2-0595","59.1800","24.1200","JP","11.0000","1975","13","340.0000","","60.0000","0","0","0","1","0.0000","0","1","0","0","80.0000","0","","REG_DEV","23/2/1996 11:43:29","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"32296","Fish Carrier","YA SHUENN","BH2662","TW","CT6-0662","497.8300","40.9500","TW","10.0000","1975","9","1100.0000","","400.0000","0","0","0","1","150.0000","0","0","0","1","740.0000","0","Last Vessel Name: Ho Chang","REG_DEV","23/2/1996 11:43:33","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"27581","Search/Anchor/Light","CHAMPION 39","DUA4020","PH","MNLD001333","28.4200","18.0500","JP","8.0500","1975","6","350.0000","","17.0000","0","0","0","0","0.0000","0","0","0","0","0.0000","0","Last vessel name: Toka Maru No.18
Last country of registration: Japan
Flag registration numbers previously used is ICGD-90-0613 and MNLD001333.  Changed from 007290 to MNLD001333.","REG_DEV","23/2/1996 11:42:19","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"22483","Single Purse Seine","MATAIKA","T3AA2","KI","K14751159","1106.0400","68.1000","US","12.0000","1975","25","3600.0000","","730.4000","1","1","0","0","100.0000","0","0","1","0","1273.0000","0","","REG_DEV","23/2/1996 11:41:47","REG_DEV","25/6/2013 17:43:07","344040249","344040252","sajo-c@Dreamport.to","1","444099010","60.43","60.43","EMD-L20-645-37B","CM","529435000","4","13/4/2012 00:00:00","","","J.M Martinac Shipbuilding Co. Ltd","457.0000","1526.0000","5.5600","12.80","7514842","2243"
"25122","Single Purse Seine","SILVER QUEEN","DUA6088","PH","000001398","960.8600","34.0000","US","12.0000","1975","24","2685.0000","","164.1930","1","1","0","0","60.0000","0","0","1","0","500.0000","0","Flag registration numbers previously used is ICGD-91-0048, 231551, MNLDOO1461 and 007326.  Changed from 008503 to MNLD001461.  Previous IRCS is ""DVTW"".
Inmarsat Number: 454848010","REG_DEV","23/2/1996 11:42:01","ALISA.VAVATAGA","19/1/2016 14:35:59","","","GWD013001060208@vmstracking.com","1","454848020","54","53.25","GM DETROIT","MT","","289","11/7/2011 00:00:00","","","Tacoma Boatbuilding Co. Inc.","517.7600","","5.2500","10.97","8327715","1026"
"28514","Bunker","ZINNIA 3","DXRB","PH","ICGD-88-0387","302.6000","41.6000","JP","15.0000","1975","12","420.0000","","1310.0000","0","0","0","0","","0","0","0","0","","0","","REG_DEV","23/2/1996 11:42:25","CECILIAN","31/7/1998 17:34:57","","","","","","","","","","","","","","","","","","","","",""
"29173","Search/Anchor/Light","CHAMPION 52","DUHY","PH","MNLD000970","34.4900","24.9000","JP","10.0000","1975","6","250.0000","","40.0000","0","0","0","0","0.0000","0","0","0","0","0.0000","0","Last vessel name: Sumiyoshi Maru No.88.
Last country of registration: Japan
Flag registration numbers previously used is ICGD-92-0287 and 232048.  Changed from 005911 to MNLD000970.
Previous IRCS is DUHY.  Again IRCS is changed from DUA2801 to DUHY.","REG_DEV","23/2/1996 11:42:30","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"11239","Longline","FUJI","","JP","KO2-2374","19.9900","16.6000","JP","12.0000","1975","8","120.0000","","32.0000","0","0","0","0","","0","0","1","0","33.0000","0","","REG_DEV","23/2/1996 11:41:12","REG_DEV","30/11/2003 19:59:33","","","","","","","","","CM","","","","","","","","","","","",""
"25890","Single Purse Seine","HORNET III","WYM7254","US","568-033","986.0000","59.8600","US","15.0000","1975","19","3600.0000","","568.0000","0","1","0","0","30.0000","0","0","1","0","839.0000","0","STORAGE CAPACITY HAS BEEN CONVERTED TO M/TONNS.","REG_DEV","23/2/1996 11:42:08","REG_DEV","30/11/2003 19:59:34","1500362","1500361","","1","433857410","","","","CM","","","","","","","","","","","",""
"20107","Single Purse Seine","PACIFIC BREEZE","WDE4890","US","1212040","1091.0000","62.0800","US","11.0000","1975","25","2875.0000","","141.8600","1","1","0","0","80.0000","0","0","1","0","1088.5200","0","OLD FLAG REG. NUMBER:  ""BS-A-1973""","REG_DEV","23/2/1996 11:41:39","ALISA.VAVATAGA","11/6/2014 15:35:45","764 139 025","762 812 919","pacific@dreamport.to","1","436997164","56.61","","EMD, L16-645E7","CM","367359220","1013","","","","	Tacoma Boatbuilding Co. Inc.","327.0000","","","","7395624","9055"
"1081","Pole and Line","SHOYO 1","JRKP","JP","ME1-767","434.9400","50.3500","JP","12.0000","1975","26","2000.0000","","290.0000","0","1","1","0","73.0000","0","0","0","1","414.0000","0","","REG_DEV","23/2/1996 11:40:41","REG_DEV","30/11/2003 19:59:33","","","","","","","","","CM","","","","","","","","","","","",""
"2170","Pole and Line","KOTOSHIRO 28","JERL","JP","ME1-636","497.2400","54.5000","JP","12.0000","1975","33","2100.0000","","380.0000","0","1","1","0","75.0000","0","0","0","1","380.0000","0","","REG_DEV","23/2/1996 11:40:43","REG_DEV","30/11/2003 19:59:33","","","","","","","","","CM","","","","","","","","","","","",""
"2873","Longline","MATSUEI 1","JHCB","JP","KG1161","299.1600","52.9100","JP","10.5000","1975","21","1900.0000","","283.0000","1","0","0","1","5.0000","0","0","0","1","260.0000","0","FORMER V/NAME:  ""KAIRYU #11""
OLD FLAG REG. NUMBER:  ""KG1-511""","REG_DEV","23/2/1996 11:40:44","REG_DEV","30/11/2003 19:59:33","","","","","","","","","CM","","","","","","","","","","","",""
